"Company","Model","Ex-Showroom_Price","Fuel_Type","City_Mileage","Fuel_Tank_Capacity","Seating_Capacity","Type","Handbrake","Doors","Speedometer","Odometer","Gears","Engine_Size","CO2_Emissions","Displacement","Cylinders","Bluetooth","Seats_Material","Body_Type","FM_Radio","Parking_Assistance"
"Bmw","X4","Rs. 60,60,000","Diesel","","60 litres","5","Automatic","Manual","5","Yes","Yes","8","1.6","191","1995 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Bmw","X4","Rs. 65,90,000","Diesel","","68 litres","5","Automatic","Manual","5","Yes","Yes","8","1.6","184","2993 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Bmw","X4","Rs. 63,50,000","Petrol","","68 litres","5","Automatic","Manual","5","Yes","Yes","8","1.6","191","1998 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Wrangler","Rs. 63,94,000","Petrol","17.5 km/litre","85 litres","5","Automatic","Automatic","5","Analog","Digital","8","1.6","184","1999 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"","Mercedes-Benz C-Class Cabriolet","Rs. 64,26,497","Petrol","","60 litres","4","Automatic","Automatic","2","Analog","Analog","9","1.6","191","1991 cc","4","Yes","Leather","Convertible","Yes","Front and rear sensors with camera"
"Bmw","Z4 Roadster","Rs. 64,90,000","Petrol","","52 litres","2","Automatic","Automatic","2","Digital","Yes","8","1.6","184","1998 cc","4","Yes","Leather","Sports, Convertible","Yes","Front and rear sensors with camera"
"Bmw","Z4 Roadster","Rs. 78,90,000","Petrol","","52 litres","2","Automatic","Automatic","2","Yes","Yes","8","1.6","207","2998 cc","6","Yes","Leather","Sports, Convertible","Yes","Front and rear sensors with camera"
"","Mercedes-Benz V-Class","Rs. 68,40,000","Diesel","","93 litres","7","Automatic","Automatic","5","Digital","Yes","7","1.6","196","2143 cc","4","Yes","Leather","MUV","Yes","Front & rear sensors with 360 degree view"
"","Mercedes-Benz V-Class","Rs. 81,90,000","Diesel","","93 litres","6","Automatic","Automatic","5","Yes","Yes","7","1.6","191","2143 cc","4","Yes","Leather","MUV","Yes","Front & rear sensors with 360 degree view"
"","Mercedes-Benz V-Class","Rs. 1,10,00,000","Diesel","","70 litres","6","Automatic","Automatic","5","Digital","Digital","9","1.6","184","1950 cc","4","Yes","Leather","MPV","Yes","Front & rear sensors with 360 degree view"
"Audi","Q7","Rs. 72,21,500","Diesel","9.3 km/litre","75 litres","7","Automatic","Automatic","5","Digital","Digital","8","1.6","207","2967 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Audi","Q7","Rs. 80,21,500","Diesel","9.3 km/litre","75 litres","7","Automatic","Automatic","5","Digital","Digital","8","1.6","196","2967 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Audi","Q7","Rs. 69,21,500","Petrol","","75 litres","7","Automatic","Automatic","5","Digital","Digital","8","1.6","191","1984 cc","6","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Audi","Q7","Rs. 76,21,500","Petrol","","75 litres","7","Automatic","Automatic","5","Digital","Digital","8","1.6","184","1984 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera, Front & rear sensors with 360 degree view"
"Audi","Q7","Rs. 81,11,500","Diesel","9.3 km/litre","75 litres","7","Automatic","Automatic","5","Digital","Digital","8","2","189","2967 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Audi","Q7","Rs. 77,11,500","Petrol","","75 litres","7","Automatic","Automatic","5","Digital","Digital","8","2","191","1984 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera, Front & rear sensors with 360 degree view"
"Land Rover Rover","Range Evoque Convertible","Rs. 69,52,964","Petrol","15.68 km/litre","","4","Automatic","Automatic","5","Analog","Digital","9","2.4","218","1998 cc","4","Yes","Leather","Convertible","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range Velar","Rs. 72,46,802","Diesel","15.68 km/litre","","5","Automatic","Automatic","5","Analog","Digital","9","2","288","1999 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Land Rover Rover","Range Velar","Rs. 72,46,802","Petrol","12.63 km/litre","65 litres","5","Automatic","Automatic","5","Analog","Digital","9","2","283","1997 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"","Mercedes-Benz E-Class All Terrain","Rs. 75,00,000","Diesel","","80 litres","5","Automatic","Manual","4","Analog","Analog","","2","267","1950 cc","6","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Volvo","Xc90","Rs. 87,90,000","Diesel","13.2 km/litre","68 litres","7","Automatic","Manual","5","Analog","Digital","8","2","198","1969 cc","4","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Volvo","Xc90","Rs. 80,90,000","Diesel","13.2 km/litre","68 litres","7","Automatic","Manual","5","Analog","Digital","8","2","198","1969 cc","4","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Volvo","Xc90","Rs. 1,31,24,000","Hybrid","5 km/litre","68 litres","4","Automatic","Manual","5","Analog","Digital","8","1.2","138","1969 cc","4","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Volvo","Xc90","Rs. 96,65,000","Hybrid","","68 litres","7","Automatic","Manual","5","Analog","Digital","8","1.2","147","1969 cc","4","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Volvo","Xc90","Rs. 84,91,500","Diesel","13.2 km/litre","68 litres","7","Automatic","Manual","5","Analog","Digital","8","2.4","198","1969 cc","4","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range Sport","Rs. 2,05,17,853","Petrol","","","5","Automatic","","5","Yes","Yes","","2.4","209","4999 cc","8","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 86,70,586","Petrol","","105 litres","7","Automatic","Automatic","5","Analog","Digital","8","3","235","1997 cc","8","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 94,48,181","Petrol","","105 litres","7","Automatic","Automatic","5","Analog","Digital","8","2","200","1997 cc","8","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 1,14,76,911","Petrol","","85 litres","7","Automatic","Automatic","5","Analog","Digital","8","2","202","2995 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 1,56,00,000","Petrol","","105 litres","7","Automatic","Automatic","5","Analog","Digital","8","2","207","1997 cc","8","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 1,32,28,725","Petrol","","85 litres","7","Automatic","Automatic","5","Analog","Digital","8","3.7","253","2995 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Land Rover Rover","Range Sport","Rs. 1,79,40,227","Petrol","","","5","Automatic","","5","Yes","Yes","","3.7","264","4999 cc","8","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 1,03,73,732","Diesel","","80 litres","5","Automatic","Manual","5","Analog","Digital","8","3.7","262","2993 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 1,19,13,021","Diesel","","80 litres","5","Automatic","Automatic","5","Analog","Digital","8","3.7","269","2993 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range Sport","Rs. 1,49,08,985","Diesel","5.9 km/litre","105 litres","7","Automatic","Automatic","5","Analog","Digital","8","2.5","175","4367 cc","8","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Jaguar","Xj","Rs. 97,38,609","Diesel","9.5 km/litre","82 litres","5","Automatic","Automatic","4","Analog","Digital","8","3.5","214","2993 cc","6","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Jaguar","Xj","Rs. 1,07,25,145","Diesel","9.5 km/litre","83 litres","5","Automatic","Automatic","4","Analog","Digital","8","5.6","380","2993 cc","6","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Jaguar","Xj","Rs. 1,11,29,599","Diesel","9.5 km/litre","82 litres","5","Automatic","Automatic","4","Analog","Digital","8","2.5","283","2993 cc","6","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Porsche","Cayenne","Rs. 1,58,06,000","Hybrid","","75 litres","5","Automatic","Automatic","5","Digital","Analog","8","2.5","260","2995 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Porsche","Cayenne","Rs. 1,92,10,000","Petrol","","90 litres","5","Automatic","Automatic","5","Digital","Digital","8","4","292","3996 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Porsche","Cayenne","Rs. 1,19,36,000","Petrol","","75 litres","5","Automatic","Automatic","5","Analog","Digital","8","4","315","2995 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Maserati","Ghibli","Rs. 1,33,87,856","Diesel","","70 litres","5","Automatic","","4","","","8","4","301","2987 cc","","Yes","","","Yes",""
"Maserati","Ghibli","Rs. 1,38,81,858","Diesel","","70 litres","5","Automatic","","4","","","8","3.8","297","2987 cc","","Yes","","","Yes",""
"Maserati","Ghibli","Rs. 1,42,47,814","Diesel","","70 litres","5","Automatic","","4","","","8","1.6","186","2987 cc","","Yes","","","Yes",""
"Toyota","Land Cruiser","Rs. 1,46,99,000","Diesel","5.3 km/litre","93 litres","7","Automatic","Automatic","5","Analog","Digital","6","1.6","198","4461 cc","8","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Audi","Rs7","Rs. 1,70,72,000","Petrol","5.6 km/litre","75 litres","4","Automatic","Automatic","4","Analog","Digital","8","1.6","200","3993 cc","8","Yes","Leather","Sedan, Coupe","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range","Rs. 2,60,37,526","Petrol","4.4 km/litre","105 litres","7","Automatic","Automatic","5","Yes","","8","3.5","251","4999 cc","8","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range","Rs. 3,25,22,000","Petrol","4.4 km/litre","105 litres","5","Automatic","Manual","5","Analog","Digital","8","3.5","271","4999 cc","8","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range","Rs. 1,95,27,130","Petrol","8.1 km/litre","85 litres","7","Automatic","Automatic","5","Analog","Digital","8","2","214","2995 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range","Rs. 4,04,99,548","Petrol","8 km/litre","65 litres","5","Automatic","Manual","4","Yes","Yes","","3.5","244","4999 cc","8","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range","Rs. 1,81,85,267","Diesel","","","5","Automatic","Automatic","5","Digital","Digital","8","3.5","253","2993 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range","Rs. 1,95,27,130","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","2.5","202","2993 cc","6","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Land Rover Rover","Range","Rs. 2,51,74,051","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","3.5","255","4367 cc","8","Yes","Leather","SUV","Yes","Front & rear sensors with 360 degree view"
"Land Rover Rover","Range","Rs. 3,92,94,685","Diesel","8.69 km/litre","","4","Automatic","Automatic","5","Yes","Yes","8","2.5","191","4367 cc","8","Yes","Leather","SUV","Yes","Yes"
"Land Rover Rover","Range","Rs. 2,36,75,691","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","2.5","198","4367 cc","8","Yes","Leather","SUV","Yes","Rear sensors"
"Land Rover Rover","Range","Rs. 2,13,98,758","Petrol","8.1 km/litre","85 litres","7","Automatic","Automatic","5","Analog","Digital","8","1.8","161","2995 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Maserati","Grancabrio","Rs. 1,98,65,675","Petrol","4 km/litre","75 litres","4","Automatic","Automatic","2","Analog","Digital","6","1.8","179","4691 cc","8","Yes","Leather","Convertible","Yes","Front and rear sensors with camera"
"","Mercedes-Benz Amg-Gt","Rs. 2,15,83,466","Petrol","5 km/litre","75 litres","2","Automatic","Automatic","2","Analog","Digital","7","5.6","359","3982 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"","Mercedes-Benz Amg-Gt","Rs. 2,32,64,134","Petrol","5 km/litre","75 litres","2","Automatic","Automatic","2","Analog","Digital","7","5.6","398","3982 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"","Mercedes-Benz Amg-Gt","Rs. 2,27,33,626","Petrol","5 km/litre","75 litres","2","Automatic","Automatic","2","Analog","Digital","7","1.6","152","3982 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"","Mercedes-Benz Amg Gt 4-Door Coupe","Rs. 2,42,00,000","Petrol","","65 litres","4","Automatic","","4","","","7","1.6","177","","8","","","Coupe","Yes",""
"Lamborghini","Huracan","Rs. 3,71,33,704","Petrol","5.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","4","327","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 3,24,52,486","Petrol","5.8 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","4","315","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 3,51,50,732","Petrol","10.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.4","232","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 3,76,14,126","Petrol","5.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.4","246","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 3,55,35,000","Petrol","5.8 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.4","237","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 4,07,42,932","Petrol","5.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.4","246","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 3,73,00,000","Petrol","5.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.4","242","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 4,10,00,000","Petrol","5.6 km/litre","","2","Automatic","Automatic","2","Digital","Digital","7","3.4","253","5204 cc","10","Yes","Leather","Convertible","Yes","Front and rear sensors with camera"
"Lamborghini","Huracan","Rs. 3,22,00,000","Petrol","5.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.8","248","5204 cc","10","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Ferrari","488 Gtb","Rs. 3,67,61,413","Petrol","3.2 km/litre","78 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.8","253","3902 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Ferrari","488 Gtb","Rs. 3,93,19,552","Petrol","3.2 km/litre","78 litres","2","Automatic","Automatic","2","Digital","Digital","7","3.8","253","3902 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Ferrari","Gtc4 Lusso","Rs. 4,20,00,000","Petrol","","91 litres","4","Automatic","Automatic","2","Digital","Digital","7","3.8","258","3900 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Ferrari","Gtc4 Lusso","Rs. 5,20,00,000","Petrol","","91 litres","4","Automatic","Automatic","2","Digital","Digital","7","3.4","232","6262 cc","8","Yes","Leather","Coupe","Yes","Front and rear sensors with camera"
"Lamborghini","Aventador","Rs. 4,78,93,943","Petrol","3 km/litre","90 litres","2","Automatic","Automatic","2","","","7","3.4","246","6498 cc","12","Yes","Leather","Convertible","Yes","Yes"
"Lamborghini","Aventador","Rs. 5,32,10,327","Petrol","3.6 km/litre","90 litres","2","Automatic","Automatic","2","","","7","3.8","244","6498 cc","12","Yes","Leather","Convertible","Yes","Yes"
"Lamborghini","Aventador","Rs. 4,74,67,700","Petrol","3.6 km/litre","90 litres","2","Automatic","Automatic","2","Digital","Analog","7","3.8","248","6498 cc","12","Yes","Leather","Coupe","Yes","Yes"
"","Rolls-Royce Dawn","Rs. 5,92,16,193","Petrol","7.9 km/litre","80 litres","4","Automatic","Automatic","2","Analog","Digital","8","3.8","246","6598 cc","12","Yes","Leather","Convertible","Yes","Front and rear sensors with camera"
"","Rolls-Royce Drophead Coupe","Rs. 8,37,55,383","Petrol","4.38 km/litre","100 litres","4","Automatic","Automatic","2","Analog","Digital","8","3.8","251","6749 cc","12","Yes","Leather","Convertible","Yes","Front and rear sensors with camera"
"Maruti Suzuki","Omni","Rs. 2,82,778","Petrol","13 km/litre","35 litres","5","Manual","Manual","5","Analog","Analog","4","3.8","322","796 cc","3","","Fabric","MPV","Yes",""
"Maruti Suzuki","Omni","Rs. 2,84,485","Petrol","13 km/litre","36 litres","8","Manual","Manual","5","Analog","Analog","4","3.8","274","796 cc","3","","Fabric","MPV","Yes",""
"","Go+","Rs. 4,12,292","Petrol","12.8 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.8","274","1198 cc","3","","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 5,52,656","Petrol","12.8 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.8","274","1198 cc","3","Yes","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 5,74,448","Petrol","16.3 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.8","274","1198 cc","3","Yes","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 5,55,196","Petrol","20.62 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","2.7","212","1198 cc","3","","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 5,00,575","Petrol","20.62 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","2.7","228","1198 cc","3","","Fabric","MPV","Yes","Yes"
"","Go+","Rs. 5,93,361","Petrol","12.8 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.4","225","1198 cc","3","Yes","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 6,15,153","Petrol","16.3 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.4","239","1198 cc","3","Yes","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 6,58,361","Petrol","12.8 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.6","276","1198 cc","3","Yes","Fabric","MPV","Yes","Rear sensors"
"","Go+","Rs. 6,80,153","Petrol","16.3 km/litre","35 litres","7","Manual","Manual","5","Analog","Digital","5","3.6","313","1198 cc","3","Yes","Fabric","MPV","Yes","Rear sensors"
"Fiat","Punto Evo Pure","Rs. 4,82,330","Petrol","12 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","3","281","1172 cc","4","","Fabric","Hatchback","Yes",""
"Fiat","Punto Evo Pure","Rs. 5,75,947","Diesel","","45 litres","5","Manual","Manual","5","Analog","Analog","5","4.8","320","1248 cc","4","","Fabric","Hatchback","Yes","Rear sensors"
"Ford","Figo","Rs. 5,23,000","Petrol","","42 litres","5","Manual","Manual","5","Analog","Digital","5","4.8","299","1194 cc","4","","Fabric","Hatchback","Yes","Rear sensors"
"Ford","Figo","Rs. 6,23,000","Diesel","17 km/litre","40 litres","5","Manual","Manual","5","Analog","Digital","5","3","251","1498 cc","4","","Fabric","Hatchback","Yes","Rear sensors"
"Ford","Figo","Rs. 5,99,900","Petrol","","42 litres","5","Manual","Manual","5","Analog","Digital","5","4.8","315","1196 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Ford","Figo","Rs. 6,99,900","Diesel","","40 litres","5","Manual","Manual","5","Analog","Digital","5","2.7","212","1498 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Ford","Figo","Rs. 6,64,900","Petrol","","42 litres","5","Manual","Manual","5","Analog","Digital","5","2.7","228","1194 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Ford","Figo","Rs. 7,64,900","Diesel","","40 litres","5","Manual","Manual","5","Analog","Digital","5","3.4","225","1498 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Baleno","Rs. 7,46,621","Diesel","27.39 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.4","239","1248 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 8,68,221","Diesel","27.39 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","251","1248 cc","4","Yes","Leather","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Baleno","Rs. 6,68,611","Diesel","27.39 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","255","1248 cc","4","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Baleno","Rs. 8,07,921","Diesel","27.39 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3","260","1248 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 7,58,212","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3","264","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Baleno","Rs. 8,90,212","Petrol","21.4 km/litre","37 litres","5","Automatic","Manual","5","Analog","Digital","5","4.8","292","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Baleno","Rs. 6,36,612","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3","260","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 7,68,612","Petrol","21.4 km/litre","37 litres","5","Automatic","Manual","5","Analog","Digital","5","4.8","294","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 5,58,602","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","4.8","297","1197 cc","4","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Baleno","Rs. 6,97,912","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","5.7","340","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 7,33,412","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","5.7","313","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 7,89,912","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","5.7","354","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Baleno","Rs. 8,29,912","Petrol","21.4 km/litre","37 litres","5","Automatic","Manual","5","Analog","Digital","5","5.7","324","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Hyundai","Grand I10","Rs. 5,86,428","Petrol","18.9 km/litre","43 litres","5","Manual","Manual","5","Analog","Digital","5","3","286","1197 cc","4","Yes","Fabric","Hatchback","Yes",""
"Hyundai","Grand I10","Rs. 6,20,637","Petrol","18.9 km/litre","43 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","290","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Hyundai","Grand I10","Rs. 6,52,328","Petrol","18.9 km/litre","43 litres","5","Automatic","Manual","5","Analog","","5","3.6","285","1197 cc","4","Yes","Fabric","Hatchback","Yes",""
"Hyundai","Grand I10","Rs. 7,05,538","Petrol","18.9 km/litre","43 litres","5","Automatic","Manual","5","Analog","Digital","5","3","275","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Hyundai","Grand I10","Rs. 6,40,537","Petrol","18.9 km/litre","43 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","274","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Hyundai","Grand I10","Rs. 6,53,452","CNG","","43 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","269","1197 cc","4","Yes","Fabric","Hatchback","Yes",""
"Fiat","Linea Classic","Rs. 7,51,203","Diesel","16.2 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","3.6","260","1248 cc","4","","Vinyl","Sedan","Yes",""
"Fiat","Linea Classic","Rs. 6,46,336","Petrol","11.4 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","3.6","262","1368 cc","4","","Vinyl","Sedan","Yes",""
"Fiat","Linea Classic","Rs. 8,08,558","Diesel","16.2 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","3.6","254","1248 cc","4","","Fabric","Sedan","Yes",""
"Nissan","Sunny","Rs. 7,07,025","Petrol","10.6 km/litre","41 litres","5","Manual","Manual","4","Analog","Digital","5","6.6","368","1498 cc","4","","Fabric","Sedan","Yes",""
"Nissan","Sunny","Rs. 8,36,461","Petrol","10.6 km/litre","41 litres","5","Manual","Manual","4","Analog","Digital","5","6.6","368","1498 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Nissan","Sunny","Rs. 9,12,534","Diesel","18 km/litre","41 litres","5","Manual","Manual","4","Analog","Digital","5","6.7","393","1461 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Nissan","Sunny","Rs. 9,93,997","Diesel","18 km/litre","41 litres","5","Manual","Manual","4","Analog","Digital","5","6.7","393","1461 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Nissan","Sunny","Rs. 8,60,997","Diesel","18 km/litre","41 litres","5","Manual","Manual","4","Analog","Digital","5","6.7","393","1461 cc","4","","Fabric","Sedan","Yes",""
"Nissan","Sunny","Rs. 9,93,997","Petrol","10.6 km/litre","41 litres","5","Automatic","Manual","4","Analog","Digital","5","6.7","393","1498 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Nissan","Sunny","Rs. 8,77,285","Diesel","18 km/litre","41 litres","5","Manual","Manual","4","Analog","Digital","5","6.6","359","1461 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Maruti Suzuki","Ertiga","Rs. 7,59,000","Petrol","","45 litres","7","Manual","Manual","5","Analog","Digital","5","2","193","1462 cc","4","","Fabric","MPV","Yes","Rear sensors"
"Maruti Suzuki","Ertiga","Rs. 9,17,000","Petrol","","45 litres","7","Manual","Manual","5","Analog","Digital","5","2","218","1462 cc","4","Yes","Fabric","MPV","Yes","Rear sensors"
"Maruti Suzuki","Ertiga","Rs. 9,36,000","Petrol","","45 litres","7","Automatic","Manual","5","Analog","Digital","4","1.3","143","1462 cc","4","Yes","Fabric","MUV","Yes","Rear sensors"
"Maruti Suzuki","Ertiga","Rs. 9,71,000","Petrol","","45 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","207","1462 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Maruti Suzuki","Ertiga","Rs. 8,34,000","Petrol","","45 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","207","1462 cc","4","Yes","Fabric","MUV","Yes","Rear sensors"
"Maruti Suzuki","Ertiga","Rs. 10,13,000","Petrol","","45 litres","7","Automatic","Manual","5","Analog","Digital","4","2.4","228","1462 cc","4","Yes","Fabric","MPV","Yes","Rear sensors with camera"
